epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6868.99,1.27135,0.76253,1.22831,0.8686,0.86075,0.89763,0.60174,1.17189,0.62736,1.21178,0.00687769,0.00687769,0.00687769
43,7031.99,1.27342,0.75432,1.21995,0.89552,0.85448,0.90358,0.61173,1.17723,0.62357,1.22125,0.00680154,0.00680154,0.00680154
44,7194.64,1.26321,0.75488,1.21389,0.87089,0.86521,0.90232,0.60547,1.17478,0.61402,1.2098,0.00672538,0.00672538,0.00672538
45,7357.35,1.25983,0.7402,1.20815,0.88245,0.85928,0.90476,0.61353,1.16488,0.60866,1.20146,0.00664923,0.00664923,0.00664923
46,7520.3,1.25868,0.73252,1.21514,0.86617,0.87561,0.90374,0.61494,1.17204,0.61153,1.20094,0.00657308,0.00657308,0.00657308
47,7683.3,1.24884,0.73703,1.21386,0.86672,0.85512,0.89771,0.61636,1.16021,0.61498,1.20575,0.00649692,0.00649692,0.00649692
48,7846.23,1.24974,0.7341,1.21692,0.86947,0.86562,0.90124,0.61603,1.16116,0.60662,1.2054,0.00642077,0.00642077,0.00642077
49,8009.1,1.24516,0.74127,1.21055,0.88104,0.86113,0.90455,0.61752,1.15825,0.60821,1.20204,0.00634462,0.00634462,0.00634462
50,8171.96,1.24144,0.72802,1.20815,0.87702,0.8653,0.89819,0.61439,1.15466,0.61133,1.19611,0.00626846,0.00626846,0.00626846
51,8334.76,1.24334,0.73031,1.20802,0.87569,0.85603,0.89797,0.61751,1.15083,0.60705,1.19866,0.00619231,0.00619231,0.00619231
52,8497.66,1.23032,0.7218,1.20162,0.8892,0.85898,0.90568,0.61932,1.15329,0.60686,1.20592,0.00611615,0.00611615,0.00611615
53,8660.86,1.22741,0.7247,1.19972,0.88477,0.84553,0.90291,0.61795,1.16482,0.61059,1.20889,0.00604,0.00604,0.00604
54,8823.67,1.22566,0.72249,1.19951,0.88367,0.8498,0.90072,0.62312,1.14736,0.60045,1.19767,0.00596385,0.00596385,0.00596385
55,8986.5,1.22213,0.71872,1.20075,0.88117,0.84526,0.89493,0.61667,1.14899,0.59636,1.2014,0.00588769,0.00588769,0.00588769
56,9149.09,1.21579,0.71162,1.19318,0.88397,0.86179,0.89707,0.61852,1.14559,0.60408,1.19903,0.00581154,0.00581154,0.00581154
57,9311.9,1.21461,0.71469,1.19542,0.88639,0.86911,0.90052,0.61986,1.14183,0.60034,1.19354,0.00573538,0.00573538,0.00573538
58,9474.44,1.20704,0.70613,1.19623,0.88478,0.86442,0.90243,0.63082,1.14337,0.59634,1.19428,0.00565923,0.00565923,0.00565923
59,9637.03,1.21002,0.70549,1.18482,0.89966,0.85401,0.90592,0.62372,1.13887,0.59308,1.19022,0.00558308,0.00558308,0.00558308
60,9799.51,1.19667,0.70291,1.18597,0.893,0.86366,0.90754,0.62438,1.13598,0.58781,1.19059,0.00550692,0.00550692,0.00550692
61,9962.34,1.20482,0.70159,1.18751,0.88216,0.86475,0.90121,0.62683,1.14093,0.59114,1.19307,0.00543077,0.00543077,0.00543077
62,10125,1.1807,0.68821,1.17517,0.88783,0.86325,0.9073,0.62808,1.14289,0.59006,1.19181,0.00535462,0.00535462,0.00535462
63,10287.6,1.19048,0.68924,1.17612,0.88928,0.86225,0.90672,0.62423,1.13638,0.5918,1.1905,0.00527846,0.00527846,0.00527846
64,10450.4,1.18418,0.6901,1.17388,0.88832,0.86155,0.90901,0.6293,1.12875,0.5898,1.18552,0.00520231,0.00520231,0.00520231
65,10613,1.17513,0.69814,1.17113,0.89655,0.85428,0.90836,0.63174,1.12377,0.58337,1.18315,0.00512615,0.00512615,0.00512615
66,10775.7,1.18447,0.68793,1.17396,0.87234,0.8689,0.91099,0.63354,1.12662,0.58154,1.18699,0.00505,0.00505,0.00505
67,10938.4,1.17733,0.68694,1.17527,0.87304,0.87249,0.90971,0.6288,1.12333,0.58601,1.18701,0.00497385,0.00497385,0.00497385
68,11101.1,1.17098,0.68276,1.17053,0.89612,0.85685,0.91129,0.63131,1.12752,0.58287,1.18951,0.00489769,0.00489769,0.00489769
69,11263.7,1.16767,0.68045,1.1705,0.8954,0.86201,0.9122,0.635,1.12636,0.58004,1.18669,0.00482154,0.00482154,0.00482154
70,11426.5,1.16826,0.67798,1.17019,0.89146,0.86873,0.9129,0.63817,1.12559,0.58097,1.1891,0.00474538,0.00474538,0.00474538
71,11589.3,1.15468,0.66753,1.15848,0.88665,0.86977,0.91084,0.63662,1.12179,0.57664,1.18769,0.00466923,0.00466923,0.00466923
72,11751.8,1.16175,0.6706,1.16305,0.89201,0.86852,0.91268,0.63887,1.12689,0.57165,1.19123,0.00459308,0.00459308,0.00459308
73,11914.6,1.15413,0.66187,1.15762,0.89482,0.87055,0.91559,0.6383,1.12513,0.57036,1.18912,0.00451692,0.00451692,0.00451692
74,12077.1,1.14428,0.66666,1.15006,0.8937,0.86523,0.91327,0.63908,1.12053,0.5673,1.18282,0.00444077,0.00444077,0.00444077
75,12239.7,1.15348,0.65887,1.16073,0.89795,0.86353,0.91318,0.63657,1.1189,0.57148,1.18336,0.00436462,0.00436462,0.00436462
76,12402.3,1.14492,0.66243,1.15513,0.89239,0.86783,0.90924,0.63513,1.12102,0.5727,1.18361,0.00428846,0.00428846,0.00428846
77,12565.1,1.14335,0.65783,1.15575,0.89276,0.86666,0.90963,0.63651,1.11901,0.56991,1.18299,0.00421231,0.00421231,0.00421231
78,12727.6,1.12778,0.65035,1.14626,0.88801,0.8678,0.90876,0.63453,1.11651,0.56683,1.18062,0.00413615,0.00413615,0.00413615
79,12890.3,1.13084,0.64617,1.14328,0.89219,0.86721,0.90952,0.63756,1.11813,0.56782,1.18239,0.00406,0.00406,0.00406
80,13053,1.13514,0.64763,1.14784,0.89303,0.87048,0.91092,0.63745,1.12137,0.56843,1.18437,0.00398385,0.00398385,0.00398385
81,13215.8,1.12745,0.64574,1.14165,0.89193,0.86507,0.90986,0.63784,1.1193,0.56723,1.18179,0.00390769,0.00390769,0.00390769
82,13378.4,1.12622,0.6455,1.13896,0.8939,0.86894,0.90962,0.64027,1.11579,0.56595,1.17901,0.00383154,0.00383154,0.00383154
83,13541.2,1.11085,0.6313,1.1293,0.89579,0.86251,0.90981,0.63932,1.11468,0.56298,1.17725,0.00375538,0.00375538,0.00375538
84,13703.8,1.12136,0.63748,1.13839,0.89555,0.86412,0.90934,0.64019,1.11515,0.56297,1.17633,0.00367923,0.00367923,0.00367923
85,13866.3,1.11351,0.63309,1.13575,0.90039,0.86441,0.90845,0.63801,1.11463,0.56404,1.17565,0.00360308,0.00360308,0.00360308
86,14028.9,1.10711,0.63492,1.13696,0.90158,0.85915,0.90919,0.63684,1.11062,0.56387,1.17315,0.00352692,0.00352692,0.00352692
87,14191.7,1.10386,0.6302,1.12918,0.90233,0.86044,0.90831,0.63693,1.10926,0.56263,1.17165,0.00345077,0.00345077,0.00345077
88,14354.4,1.09756,0.62988,1.13467,0.9019,0.86103,0.90707,0.63678,1.10852,0.56051,1.17218,0.00337462,0.00337462,0.00337462
89,14517,1.09647,0.61865,1.1291,0.90508,0.85826,0.90707,0.63858,1.10958,0.56277,1.17263,0.00329846,0.00329846,0.00329846
90,14679.9,1.10011,0.62608,1.12653,0.90563,0.85827,0.90955,0.63996,1.11037,0.56316,1.17291,0.00322231,0.00322231,0.00322231
91,14842.4,1.09333,0.62488,1.12617,0.90604,0.85985,0.91084,0.64263,1.11058,0.5612,1.17383,0.00314615,0.00314615,0.00314615
92,15005.2,1.0881,0.62057,1.12548,0.906,0.86092,0.91125,0.64177,1.1115,0.56154,1.17503,0.00307,0.00307,0.00307
93,15167.7,1.0847,0.61479,1.12374,0.90694,0.86187,0.91171,0.64239,1.10953,0.55862,1.17399,0.00299385,0.00299385,0.00299385
94,15330.4,1.07879,0.61298,1.12294,0.8997,0.86286,0.90981,0.64187,1.10755,0.55787,1.17409,0.00291769,0.00291769,0.00291769
95,15493,1.07953,0.60916,1.1145,0.90359,0.86051,0.9096,0.6428,1.10646,0.55781,1.17356,0.00284154,0.00284154,0.00284154
96,15655.9,1.07046,0.6091,1.1142,0.90347,0.86046,0.91034,0.64463,1.10553,0.55617,1.17397,0.00276538,0.00276538,0.00276538
97,15818.4,1.06539,0.59707,1.11103,0.90638,0.86164,0.9119,0.6449,1.10516,0.55488,1.17415,0.00268923,0.00268923,0.00268923
98,15981.2,1.06813,0.60152,1.10995,0.90508,0.85919,0.91216,0.64504,1.10599,0.55457,1.17434,0.00261308,0.00261308,0.00261308
99,16143.8,1.06242,0.59829,1.1141,0.90837,0.85626,0.91077,0.64499,1.1066,0.55392,1.17508,0.00253692,0.00253692,0.00253692
100,16306.4,1.06077,0.59692,1.10925,0.91054,0.85823,0.91288,0.64494,1.10701,0.55339,1.1756,0.00246077,0.00246077,0.00246077
101,16469.1,1.04836,0.59398,1.10523,0.91114,0.8595,0.91415,0.64607,1.10745,0.55429,1.17675,0.00238462,0.00238462,0.00238462
102,16631.7,1.05655,0.6046,1.11178,0.91053,0.86063,0.91307,0.64555,1.10797,0.55374,1.17692,0.00230846,0.00230846,0.00230846
