epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,9515.91,1.33808,0.81471,1.32152,0.86093,0.86557,0.88939,0.59281,1.18572,0.63526,1.26865,0.000968911,0.000968911,0.000968911
43,9739.24,1.33664,0.82142,1.32251,0.87181,0.86512,0.89667,0.59952,1.17946,0.62487,1.26321,0.000948641,0.000948641,0.000948641
44,9962.04,1.33396,0.81988,1.32064,0.88547,0.85058,0.89989,0.60717,1.16855,0.61537,1.25462,0.00092837,0.00092837,0.00092837
45,10191.4,1.32679,0.80727,1.3221,0.87095,0.86515,0.9007,0.6055,1.17286,0.61408,1.25024,0.0009081,0.0009081,0.0009081
46,10414.7,1.31928,0.7988,1.31287,0.90186,0.85077,0.90386,0.60635,1.16726,0.60896,1.25447,0.00088783,0.00088783,0.00088783
47,10640,1.30899,0.79891,1.30947,0.86757,0.85825,0.89297,0.60358,1.1703,0.61542,1.25567,0.000867559,0.000867559,0.000867559
48,10864.6,1.30344,0.79104,1.30598,0.89839,0.84029,0.89657,0.6073,1.16006,0.60951,1.24552,0.000847289,0.000847289,0.000847289
49,11092.8,1.29477,0.78305,1.29599,0.86881,0.85163,0.89188,0.6074,1.16739,0.61172,1.25084,0.000827018,0.000827018,0.000827018
50,11319.2,1.30243,0.7774,1.30108,0.89874,0.84773,0.9047,0.61176,1.16067,0.60659,1.24997,0.000806748,0.000806748,0.000806748
51,11545.6,1.28999,0.7841,1.28817,0.8806,0.86962,0.90035,0.60983,1.15112,0.60752,1.23817,0.000786477,0.000786477,0.000786477
52,11768.8,1.28868,0.77451,1.28795,0.88743,0.8456,0.90046,0.61386,1.14558,0.60511,1.23049,0.000766207,0.000766207,0.000766207
53,11994.5,1.28423,0.77402,1.28767,0.86993,0.84993,0.90169,0.61385,1.15139,0.60186,1.23896,0.000745936,0.000745936,0.000745936
54,12219.5,1.2741,0.7662,1.28537,0.8756,0.84456,0.89777,0.60894,1.15926,0.60234,1.24552,0.000725666,0.000725666,0.000725666
55,12444.5,1.26715,0.75879,1.27977,0.88762,0.85551,0.90519,0.61573,1.14695,0.59734,1.23338,0.000705395,0.000705395,0.000705395
56,12679.9,1.27369,0.76306,1.28684,0.87879,0.86797,0.91,0.62041,1.14597,0.59698,1.24118,0.000685125,0.000685125,0.000685125
57,12909.8,1.26222,0.75379,1.27552,0.86769,0.86421,0.90046,0.61804,1.14098,0.59785,1.23507,0.000664855,0.000664855,0.000664855
58,13135.6,1.26215,0.75714,1.27815,0.8804,0.87106,0.90901,0.61748,1.14831,0.58988,1.2399,0.000644584,0.000644584,0.000644584
59,13361,1.26291,0.75269,1.27502,0.87652,0.87035,0.90803,0.6209,1.14313,0.58579,1.23668,0.000624314,0.000624314,0.000624314
60,13586.7,1.2502,0.74763,1.26582,0.87416,0.86893,0.91103,0.62151,1.1408,0.58915,1.2319,0.000604043,0.000604043,0.000604043
61,13809.2,1.23862,0.73917,1.26036,0.88485,0.86599,0.91138,0.62442,1.14091,0.58442,1.23524,0.000583773,0.000583773,0.000583773
62,14033.5,1.2485,0.74993,1.27191,0.8808,0.86669,0.9125,0.62325,1.14409,0.58341,1.2431,0.000563502,0.000563502,0.000563502
